# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995085_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995085.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995085.bam
PA4633	refseq|NC_002516.2|chromosome	5200487	5202625	+	2139	4743
PA4634	refseq|NC_002516.2|chromosome	5202628	5203242	-	615	751
PA4635	refseq|NC_002516.2|chromosome	5203668	5204372	+	705	1174
PA4636	refseq|NC_002516.2|chromosome	5204928	5206088	+	1161	1633
PA4637	refseq|NC_002516.2|chromosome	5206209	5206487	-	279	372
PA4638	refseq|NC_002516.2|chromosome	5206720	5207007	-	288	5345
PA4639	refseq|NC_002516.2|chromosome	5207035	5207622	-	588	4935
PA4640	refseq|NC_002516.2|chromosome	5208464	5209987	+	1524	6956
PA4642	refseq|NC_002516.2|chromosome	5210706	5210996	-	291	608
PA4643	refseq|NC_002516.2|chromosome	5211079	5211564	-	486	1587
PA4644	refseq|NC_002516.2|chromosome	5211632	5212105	-	474	97
PA4645	refseq|NC_002516.2|chromosome	5212107	5212664	-	558	411
PA4646	refseq|NC_002516.2|chromosome	5212833	5213471	+	639	1166
PA4647	refseq|NC_002516.2|chromosome	5213474	5214757	+	1284	1040
PA4648	refseq|NC_002516.2|chromosome	5215091	5215639	+	549	234
PA4649	refseq|NC_002516.2|chromosome	5215670	5216203	+	534	152
PA4650	refseq|NC_002516.2|chromosome	5216203	5216745	+	543	97
PA4651	refseq|NC_002516.2|chromosome	5216764	5217552	+	789	215
PA4652	refseq|NC_002516.2|chromosome	5217569	5219941	+	2373	617
PA4653	refseq|NC_002516.2|chromosome	5219938	5220885	+	948	451
PA4654	refseq|NC_002516.2|chromosome	5220887	5222260	-	1374	354
PA4655	refseq|NC_002516.2|chromosome	5222540	5223562	-	1023	1454
PA4656	refseq|NC_002516.2|chromosome	5223559	5224476	-	918	966
PA4657	refseq|NC_002516.2|chromosome	5224890	5225873	+	984	9390
PA4658	refseq|NC_002516.2|chromosome	5226026	5226982	+	957	1254
PA4659	refseq|NC_002516.2|chromosome	5226992	5227891	+	900	381
PA4660	refseq|NC_002516.2|chromosome	5227888	5229333	+	1446	840
PA4661	refseq|NC_002516.2|chromosome	5229459	5229980	-	522	10309
PA4662	refseq|NC_002516.2|chromosome	5230114	5230911	-	798	755
PA4663	refseq|NC_002516.2|chromosome	5230901	5231659	-	759	770
PA4664	refseq|NC_002516.2|chromosome	5231653	5232483	-	831	452
PA4665	refseq|NC_002516.2|chromosome	5232485	5233567	-	1083	488
PA4666	refseq|NC_002516.2|chromosome	5233585	5234853	-	1269	668
PA4667	refseq|NC_002516.2|chromosome	5234997	5236769	+	1773	6056
PA4668	refseq|NC_002516.2|chromosome	5236774	5237391	+	618	1502
PA4669	refseq|NC_002516.2|chromosome	5237393	5238241	+	849	10846
PA4669.1	refseq|NC_002516.2|chromosome	5238277	5238351	+	75	709
PA4670	refseq|NC_002516.2|chromosome	5238408	5239349	+	942	7043
PA4671	refseq|NC_002516.2|chromosome	5239466	5240080	+	615	5672
PA4672	refseq|NC_002516.2|chromosome	5240122	5240706	+	585	504
PA4673	refseq|NC_002516.2|chromosome	5240747	5241847	+	1101	1489
PA4673.1	refseq|NC_002516.2|chromosome	5242026	5242102	+	77	17
PA4674	refseq|NC_002516.2|chromosome	5242254	5242559	-	306	2320
PA4674.1	refseq|NC_002516.2|chromosome	5242571	5242849	-	279	1685
PA4675	refseq|NC_002516.2|chromosome	5243178	5245406	+	2229	3186
PA4676	refseq|NC_002516.2|chromosome	5245476	5246123	-	648	1386
PA4677	refseq|NC_002516.2|chromosome	5246185	5247423	-	1239	1512
PA4678	refseq|NC_002516.2|chromosome	5247622	5248074	-	453	264
PA4679	refseq|NC_002516.2|chromosome	5248071	5248772	-	702	530
PA4680	refseq|NC_002516.2|chromosome	5249032	5249568	-	537	244
PA4681	refseq|NC_002516.2|chromosome	5249599	5250618	-	1020	480
PA4682	refseq|NC_002516.2|chromosome	5250620	5251666	-	1047	1165
PA4683	refseq|NC_002516.2|chromosome	5251871	5252473	-	603	492
PA4684	refseq|NC_002516.2|chromosome	5252758	5254056	+	1299	455
PA4685	refseq|NC_002516.2|chromosome	5254046	5254741	+	696	184
PA4686	refseq|NC_002516.2|chromosome	5254738	5257584	+	2847	1317
PA4687	refseq|NC_002516.2|chromosome	5257696	5258703	+	1008	3265
PA4688	refseq|NC_002516.2|chromosome	5258724	5260262	+	1539	729
PA4689	refseq|NC_002516.2|chromosome	5260343	5262649	-	2307	2512
PA4690.1	refseq|NC_002516.2|chromosome	5264100	5264219	-	120	6
PA4690.2	refseq|NC_002516.2|chromosome	5264362	5267252	-	2891	9814
PA4690.3	refseq|NC_002516.2|chromosome	5267479	5267554	-	76	0
PA4690.4	refseq|NC_002516.2|chromosome	5267583	5267659	-	77	0
PA4690.5	refseq|NC_002516.2|chromosome	5267724	5269259	-	1536	68
PA4691	refseq|NC_002516.2|chromosome	5269803	5270411	-	609	471
PA4692	refseq|NC_002516.2|chromosome	5270411	5271424	-	1014	1106
PA4693	refseq|NC_002516.2|chromosome	5271485	5272300	-	816	6332
PA4694	refseq|NC_002516.2|chromosome	5272455	5273471	-	1017	6755
PA4695	refseq|NC_002516.2|chromosome	5273514	5274005	-	492	1637
PA4696	refseq|NC_002516.2|chromosome	5274008	5275732	-	1725	6148
PA4697	refseq|NC_002516.2|chromosome	5276283	5276735	+	453	1846
PA4698	refseq|NC_002516.2|chromosome	5276843	5277172	-	330	473
PA4699	refseq|NC_002516.2|chromosome	5277172	5277951	-	780	4635
PA4700	refseq|NC_002516.2|chromosome	5277968	5280292	-	2325	2080
PA4701	refseq|NC_002516.2|chromosome	5280505	5282067	+	1563	4037
PA4702	refseq|NC_002516.2|chromosome	5282159	5282506	+	348	1577
PA4703	refseq|NC_002516.2|chromosome	5282732	5283004	+	273	1153
PA4704	refseq|NC_002516.2|chromosome	5283109	5283906	+	798	3270
PA4704.3	refseq|NC_002516.2|chromosome	5283995	5284319	+	325	134
PA4704.1	refseq|NC_002516.2|chromosome	5283995	5284110	+	116	0
PA4704.2	refseq|NC_002516.2|chromosome	5284206	5284319	+	114	0
PA4705	refseq|NC_002516.2|chromosome	5284370	5285257	-	888	1182
PA4706	refseq|NC_002516.2|chromosome	5285268	5286035	-	768	1084
PA4707	refseq|NC_002516.2|chromosome	5286035	5287018	-	984	2091
PA4708	refseq|NC_002516.2|chromosome	5287069	5287962	-	894	7653
PA4709	refseq|NC_002516.2|chromosome	5287972	5289036	-	1065	9264
PA4710	refseq|NC_002516.2|chromosome	5289217	5291511	+	2295	9918
PA4711	refseq|NC_002516.2|chromosome	5291614	5291961	+	348	2684
PA4712	refseq|NC_002516.2|chromosome	5292042	5292554	+	513	842
PA4713	refseq|NC_002516.2|chromosome	5292558	5293007	-	450	732
PA4714	refseq|NC_002516.2|chromosome	5293257	5293706	+	450	1961
PA4715	refseq|NC_002516.2|chromosome	5293765	5295000	-	1236	5554
PA4716	refseq|NC_002516.2|chromosome	5295170	5296024	+	855	1398
PA4717	refseq|NC_002516.2|chromosome	5296092	5296985	+	894	1892
PA4718	refseq|NC_002516.2|chromosome	5297007	5297483	-	477	834
PA4719	refseq|NC_002516.2|chromosome	5297897	5299192	+	1296	872
PA4720	refseq|NC_002516.2|chromosome	5299189	5300280	+	1092	580
PA4721	refseq|NC_002516.2|chromosome	5300314	5301021	-	708	258
PA4722	refseq|NC_002516.2|chromosome	5301021	5302193	-	1173	1612
PA4723	refseq|NC_002516.2|chromosome	5302386	5302832	+	447	3464
PA4724	refseq|NC_002516.2|chromosome	5302900	5303781	+	882	350
PA4724.1	refseq|NC_002516.2|chromosome	5303851	5304027	+	177	367
PA4725	refseq|NC_002516.2|chromosome	5304011	5306962	+	2952	4819
PA4726	refseq|NC_002516.2|chromosome	5306989	5308425	+	1437	17929
PA4726.1	refseq|NC_002516.2|chromosome	5308433	5308493	+	61	50
PA4726.11	refseq|NC_002516.2|chromosome	5308587	5308993	+	407	389058
PA4726.2	refseq|NC_002516.2|chromosome	5308743	5308964	-	222	0
PA4727	refseq|NC_002516.2|chromosome	5309326	5310729	+	1404	4701
PA4728	refseq|NC_002516.2|chromosome	5310726	5311214	+	489	381
PA4729	refseq|NC_002516.2|chromosome	5311464	5312264	+	801	2986
PA4730	refseq|NC_002516.2|chromosome	5312261	5313112	+	852	2224
PA4731	refseq|NC_002516.2|chromosome	5313206	5313586	+	381	1378
PA4732	refseq|NC_002516.2|chromosome	5313676	5315340	+	1665	5118
PA4733	refseq|NC_002516.2|chromosome	5315534	5317471	+	1938	19797
PA4734	refseq|NC_002516.2|chromosome	5317569	5318450	+	882	2395
PA4735	refseq|NC_002516.2|chromosome	5318575	5321841	+	3267	5801
PA4736	refseq|NC_002516.2|chromosome	5321846	5322139	+	294	982
PA4737	refseq|NC_002516.2|chromosome	5322136	5322450	+	315	638
PA4738	refseq|NC_002516.2|chromosome	5322510	5322707	-	198	512
PA4739	refseq|NC_002516.2|chromosome	5322757	5323101	-	345	792
PA4740	refseq|NC_002516.2|chromosome	5323374	5325479	-	2106	7985
PA4741	refseq|NC_002516.2|chromosome	5325653	5325922	-	270	4907
PA4742	refseq|NC_002516.2|chromosome	5326018	5326932	-	915	1712
PA4743	refseq|NC_002516.2|chromosome	5326935	5327324	-	390	410
PA4744	refseq|NC_002516.2|chromosome	5327427	5329949	-	2523	9388
PA4745	refseq|NC_002516.2|chromosome	5329977	5331458	-	1482	8725
PA4746	refseq|NC_002516.2|chromosome	5331503	5331961	-	459	851
PA4746.1	refseq|NC_002516.2|chromosome	5332087	5332163	-	77	266
PA4746.2	refseq|NC_002516.2|chromosome	5332254	5332339	-	86	372
PA4747	refseq|NC_002516.2|chromosome	5332354	5332743	-	390	5419
PA4748	refseq|NC_002516.2|chromosome	5332746	5333501	-	756	3667
PA4749	refseq|NC_002516.2|chromosome	5333567	5334904	-	1338	7546
PA4750	refseq|NC_002516.2|chromosome	5334921	5335772	-	852	1580
PA4751	refseq|NC_002516.2|chromosome	5335782	5337701	-	1920	37514
PA4752	refseq|NC_002516.2|chromosome	5337900	5338523	-	624	2469
PA4753	refseq|NC_002516.2|chromosome	5338618	5338932	+	315	760
PA4754	refseq|NC_002516.2|chromosome	5338973	5339380	-	408	1233
PA4755	refseq|NC_002516.2|chromosome	5339391	5339867	-	477	5109
PA4756	refseq|NC_002516.2|chromosome	5339864	5343085	-	3222	26772
PA4757	refseq|NC_002516.2|chromosome	5343105	5343755	-	651	2396
PA4758	refseq|NC_002516.2|chromosome	5343767	5344903	-	1137	8486
PA4758.1	refseq|NC_002516.2|chromosome	5344950	5345060	-	111	99
PA4759	refseq|NC_002516.2|chromosome	5345086	5345892	-	807	5300
PA4760	refseq|NC_002516.2|chromosome	5345949	5347082	-	1134	11165
PA4761	refseq|NC_002516.2|chromosome	5347198	5349111	-	1914	74902
PA4762	refseq|NC_002516.2|chromosome	5349201	5349761	-	561	7666
PA4763	refseq|NC_002516.2|chromosome	5349929	5351605	+	1677	6192
PA4764	refseq|NC_002516.2|chromosome	5351675	5352079	-	405	13705
PA4765	refseq|NC_002516.2|chromosome	5352177	5352707	+	531	2920
PA4766	refseq|NC_002516.2|chromosome	5352775	5353080	-	306	385
PA4767	refseq|NC_002516.2|chromosome	5353073	5353507	-	435	1273
PA4768	refseq|NC_002516.2|chromosome	5353783	5354262	+	480	1073
PA4769	refseq|NC_002516.2|chromosome	5354285	5355058	-	774	912
PA4770	refseq|NC_002516.2|chromosome	5355387	5357075	+	1689	2157
PA4771	refseq|NC_002516.2|chromosome	5357230	5358375	+	1146	803
PA4772	refseq|NC_002516.2|chromosome	5358442	5361258	+	2817	1278
PA4773	refseq|NC_002516.2|chromosome	5361586	5362068	+	483	882
PA4774	refseq|NC_002516.2|chromosome	5362146	5363195	+	1050	939
PA4775	refseq|NC_002516.2|chromosome	5363198	5364058	+	861	527
PA4776	refseq|NC_002516.2|chromosome	5364071	5364736	+	666	501
PA4777	refseq|NC_002516.2|chromosome	5364760	5366193	+	1434	523
PA4778	refseq|NC_002516.2|chromosome	5366257	5366655	+	399	2217
PA4779	refseq|NC_002516.2|chromosome	5367187	5368080	-	894	291
PA4780	refseq|NC_002516.2|chromosome	5368170	5369063	-	894	1226
PA4781	refseq|NC_002516.2|chromosome	5369187	5370368	-	1182	1024
PA4782	refseq|NC_002516.2|chromosome	5370476	5370721	-	246	270
PA4783	refseq|NC_002516.2|chromosome	5370755	5371645	-	891	217
PA4784	refseq|NC_002516.2|chromosome	5371800	5372267	+	468	452
PA4785	refseq|NC_002516.2|chromosome	5372591	5373868	-	1278	1807
PA4786	refseq|NC_002516.2|chromosome	5374123	5375478	+	1356	3378
PA4787	refseq|NC_002516.2|chromosome	5375590	5376591	-	1002	6472
PA4788	refseq|NC_002516.2|chromosome	5376852	5377709	+	858	751
PA4789	refseq|NC_002516.2|chromosome	5377791	5378096	+	306	187
PA4790	refseq|NC_002516.2|chromosome	5378093	5378842	+	750	422
PA4791	refseq|NC_002516.2|chromosome	5378908	5379528	+	621	683
PA4792	refseq|NC_002516.2|chromosome	5379513	5380448	-	936	908
PA4793	refseq|NC_002516.2|chromosome	5380580	5381143	+	564	3319
PA4794	refseq|NC_002516.2|chromosome	5381145	5381627	+	483	1182
PA4795	refseq|NC_002516.2|chromosome	5381617	5381994	+	378	288
PA4796	refseq|NC_002516.2|chromosome	5381991	5382458	+	468	734
PA4797	refseq|NC_002516.2|chromosome	5382796	5383812	-	1017	20
PA4798	refseq|NC_002516.2|chromosome	5383947	5384675	+	729	1004
PA4799	refseq|NC_002516.2|chromosome	5384698	5385276	-	579	177
PA4800	refseq|NC_002516.2|chromosome	5385273	5386073	-	801	128
PA4801	refseq|NC_002516.2|chromosome	5386369	5386737	-	369	171
PA4802	refseq|NC_002516.2|chromosome	5387000	5387722	+	723	286
PA4802.1	refseq|NC_002516.2|chromosome	5387766	5387857	-	92	105
PA4803	refseq|NC_002516.2|chromosome	5387990	5388607	-	618	781
PA4804	refseq|NC_002516.2|chromosome	5388702	5390099	-	1398	1308
PA4805	refseq|NC_002516.2|chromosome	5390148	5391554	-	1407	593
PA4806	refseq|NC_002516.2|chromosome	5391836	5392519	+	684	664
PA4807	refseq|NC_002516.2|chromosome	5392523	5394448	-	1926	2018
PA4808	refseq|NC_002516.2|chromosome	5394445	5395851	-	1407	2163
PA4809	refseq|NC_002516.2|chromosome	5395930	5396859	-	930	468
PA4810	refseq|NC_002516.2|chromosome	5396992	5397618	-	627	467
PA4811	refseq|NC_002516.2|chromosome	5397690	5398619	-	930	1239
PA4812	refseq|NC_002516.2|chromosome	5398628	5401708	-	3081	7762
PA4813	refseq|NC_002516.2|chromosome	5402016	5402945	-	930	410
PA4814	refseq|NC_002516.2|chromosome	5403305	5405350	+	2046	214
PA4815	refseq|NC_002516.2|chromosome	5405559	5406008	+	450	363
PA4816	refseq|NC_002516.2|chromosome	5406165	5407400	+	1236	1010
PA4817	refseq|NC_002516.2|chromosome	5407376	5407870	+	495	58
PA4818	refseq|NC_002516.2|chromosome	5407873	5409309	-	1437	186
PA4819	refseq|NC_002516.2|chromosome	5409306	5410280	-	975	87
PA4820	refseq|NC_002516.2|chromosome	5410277	5410639	-	363	152
PA4821	refseq|NC_002516.2|chromosome	5410876	5412237	+	1362	711
PA4822	refseq|NC_002516.2|chromosome	5412569	5414236	-	1668	1685
PA4823	refseq|NC_002516.2|chromosome	5414279	5414488	-	210	137
PA4824	refseq|NC_002516.2|chromosome	5414539	5415315	-	777	728
PA4825	refseq|NC_002516.2|chromosome	5415413	5418124	-	2712	10740
PA4826	refseq|NC_002516.2|chromosome	5418351	5418569	-	219	2349
PA4827	refseq|NC_002516.2|chromosome	5418899	5419738	-	840	754
PA4828	refseq|NC_002516.2|chromosome	5419863	5420318	+	456	402
PA4829	refseq|NC_002516.2|chromosome	5420323	5421726	-	1404	1670
PA4830	refseq|NC_002516.2|chromosome	5421899	5422438	+	540	719
PA4831	refseq|NC_002516.2|chromosome	5422506	5423066	+	561	811
PA4832	refseq|NC_002516.2|chromosome	5423071	5423868	-	798	793
PA4833	refseq|NC_002516.2|chromosome	5424099	5424716	+	618	1808
PA4834	refseq|NC_002516.2|chromosome	5424761	5425615	-	855	270
PA4835	refseq|NC_002516.2|chromosome	5425597	5426898	-	1302	367
PA4836	refseq|NC_002516.2|chromosome	5426895	5427686	-	792	182
PA4837	refseq|NC_002516.2|chromosome	5427716	5429842	-	2127	569
PA4838	refseq|NC_002516.2|chromosome	5429984	5431138	+	1155	327
PA4839	refseq|NC_002516.2|chromosome	5431381	5433291	-	1911	1478
PA4840	refseq|NC_002516.2|chromosome	5433541	5433912	-	372	440
PA4841	refseq|NC_002516.2|chromosome	5434116	5434652	-	537	499
PA4842	refseq|NC_002516.2|chromosome	5434656	5435726	-	1071	5361
PA4843	refseq|NC_002516.2|chromosome	5436079	5437707	+	1629	5068
PA4844	refseq|NC_002516.2|chromosome	5437785	5439758	+	1974	2305
PA4845	refseq|NC_002516.2|chromosome	5439918	5441693	+	1776	949
PA4846	refseq|NC_002516.2|chromosome	5441837	5442280	+	444	5970
PA4847	refseq|NC_002516.2|chromosome	5442304	5442774	+	471	12757
PA4848	refseq|NC_002516.2|chromosome	5442792	5444141	+	1350	28086
PA4849	refseq|NC_002516.2|chromosome	5444252	5445118	+	867	121
PA4850	refseq|NC_002516.2|chromosome	5445199	5446083	+	885	690
PA4851	refseq|NC_002516.2|chromosome	5446179	5447444	+	1266	1834
PA4852	refseq|NC_002516.2|chromosome	5447648	5448646	+	999	2093
PA4853	refseq|NC_002516.2|chromosome	5448643	5448966	+	324	432
PA4854	refseq|NC_002516.2|chromosome	5449046	5450653	+	1608	1054
PA4855	refseq|NC_002516.2|chromosome	5450757	5452046	+	1290	582
PA4856	refseq|NC_002516.2|chromosome	5452150	5454978	+	2829	1794
PA4857	refseq|NC_002516.2|chromosome	5455434	5456027	+	594	232
PA4858	refseq|NC_002516.2|chromosome	5456452	5457717	+	1266	276
PA4859	refseq|NC_002516.2|chromosome	5458500	5459453	+	954	46
PA4860	refseq|NC_002516.2|chromosome	5459450	5460529	+	1080	49
PA4861	refseq|NC_002516.2|chromosome	5460526	5461383	+	858	153
PA4862	refseq|NC_002516.2|chromosome	5461520	5462218	+	699	131
PA4863	refseq|NC_002516.2|chromosome	5462302	5462754	+	453	239
PA4864	refseq|NC_002516.2|chromosome	5462763	5463605	+	843	105
PA4865	refseq|NC_002516.2|chromosome	5463607	5463909	+	303	51
PA4866	refseq|NC_002516.2|chromosome	5463918	5464436	+	519	134
PA4867	refseq|NC_002516.2|chromosome	5464453	5464758	+	306	100
PA4868	refseq|NC_002516.2|chromosome	5464821	5466521	+	1701	1068
PA4869	refseq|NC_002516.2|chromosome	5466790	5468007	+	1218	1247
PA4870	refseq|NC_002516.2|chromosome	5468017	5468283	-	267	1100
PA4871	refseq|NC_002516.2|chromosome	5468409	5469023	+	615	325
PA4872	refseq|NC_002516.2|chromosome	5469115	5469978	-	864	1352
PA4873	refseq|NC_002516.2|chromosome	5470186	5471451	+	1266	633
PA4874	refseq|NC_002516.2|chromosome	5471626	5472042	-	417	1889
PA4875	refseq|NC_002516.2|chromosome	5472439	5472735	+	297	534
PA4876	refseq|NC_002516.2|chromosome	5472824	5473168	+	345	2542
PA4877	refseq|NC_002516.2|chromosome	5473212	5473619	-	408	301
PA4878	refseq|NC_002516.2|chromosome	5473766	5474578	+	813	763
PA4879	refseq|NC_002516.2|chromosome	5474580	5476649	-	2070	1894
PA4880	refseq|NC_002516.2|chromosome	5476945	5477478	+	534	471
PA4881	refseq|NC_002516.2|chromosome	5477754	5478095	+	342	782
PA4882	refseq|NC_002516.2|chromosome	5478209	5478976	-	768	140
PA4883	refseq|NC_002516.2|chromosome	5478973	5479587	-	615	26
PA4884	refseq|NC_002516.2|chromosome	5479641	5480264	-	624	76
PA4885	refseq|NC_002516.2|chromosome	5480402	5481091	+	690	392
PA4886	refseq|NC_002516.2|chromosome	5481070	5482461	+	1392	354
PA4887	refseq|NC_002516.2|chromosome	5482452	5483768	-	1317	403
PA4888	refseq|NC_002516.2|chromosome	5483988	5485100	-	1113	377
PA4889	refseq|NC_002516.2|chromosome	5485097	5486197	-	1101	411
PA4890	refseq|NC_002516.2|chromosome	5486356	5486985	+	630	314
PA4891	refseq|NC_002516.2|chromosome	5487215	5487718	+	504	159
PA4892	refseq|NC_002516.2|chromosome	5487715	5488386	+	672	82
PA4893	refseq|NC_002516.2|chromosome	5488397	5489011	+	615	161
PA4894	refseq|NC_002516.2|chromosome	5489041	5489613	+	573	165
PA4895	refseq|NC_002516.2|chromosome	5489630	5490652	-	1023	354
PA4896	refseq|NC_002516.2|chromosome	5490645	5491181	-	537	1549
PA4897	refseq|NC_002516.2|chromosome	5491346	5494315	+	2970	988
PA4898	refseq|NC_002516.2|chromosome	5494460	5495713	-	1254	1201
PA4899	refseq|NC_002516.2|chromosome	5495821	5497290	-	1470	916
PA4900	refseq|NC_002516.2|chromosome	5497313	5498653	-	1341	282
PA4901	refseq|NC_002516.2|chromosome	5498740	5500326	-	1587	242
PA4902	refseq|NC_002516.2|chromosome	5500427	5501323	+	897	482
PA4903	refseq|NC_002516.2|chromosome	5501338	5502672	-	1335	268
PA4904	refseq|NC_002516.2|chromosome	5503051	5504106	+	1056	583
PA4905	refseq|NC_002516.2|chromosome	5504121	5505074	+	954	189
PA4906	refseq|NC_002516.2|chromosome	5505071	5505784	-	714	727
PA4907	refseq|NC_002516.2|chromosome	5505848	5506609	-	762	2017
PA4908	refseq|NC_002516.2|chromosome	5506966	5507898	-	933	327
PA4909	refseq|NC_002516.2|chromosome	5507969	5508685	-	717	657
PA4910	refseq|NC_002516.2|chromosome	5508682	5509554	-	873	752
PA4911	refseq|NC_002516.2|chromosome	5509551	5510828	-	1278	436
PA4912	refseq|NC_002516.2|chromosome	5510839	5511753	-	915	936
PA4913	refseq|NC_002516.2|chromosome	5511988	5513112	-	1125	6009
PA4914	refseq|NC_002516.2|chromosome	5513732	5514670	+	939	685
PA4915	refseq|NC_002516.2|chromosome	5514727	5516352	+	1626	3163
PA4916	refseq|NC_002516.2|chromosome	5516399	5517094	-	696	1000
PA4917	refseq|NC_002516.2|chromosome	5517109	5517711	-	603	430
PA4918	refseq|NC_002516.2|chromosome	5517821	5518480	+	660	731
PA4919	refseq|NC_002516.2|chromosome	5518483	5519682	+	1200	2397
PA4920	refseq|NC_002516.2|chromosome	5519711	5520538	+	828	4504
PA4921	refseq|NC_002516.2|chromosome	5520672	5521595	+	924	751
PA4922	refseq|NC_002516.2|chromosome	5521664	5522110	-	447	63158
PA4923	refseq|NC_002516.2|chromosome	5522386	5522973	+	588	260
PA4924	refseq|NC_002516.2|chromosome	5522986	5523681	-	696	443
PA4925	refseq|NC_002516.2|chromosome	5523868	5524719	-	852	628
PA4926	refseq|NC_002516.2|chromosome	5524970	5525905	-	936	368
PA4927	refseq|NC_002516.2|chromosome	5525905	5528397	-	2493	840
PA4928	refseq|NC_002516.2|chromosome	5528659	5530902	-	2244	1999
PA4929	refseq|NC_002516.2|chromosome	5530973	5533015	+	2043	1041
PA4930	refseq|NC_002516.2|chromosome	5533017	5534093	-	1077	836
PA4931	refseq|NC_002516.2|chromosome	5534162	5535556	-	1395	3791
PA4932	refseq|NC_002516.2|chromosome	5535685	5536131	-	447	3653
PA4933	refseq|NC_002516.2|chromosome	5536153	5537022	-	870	2345
PA4934	refseq|NC_002516.2|chromosome	5537059	5537289	-	231	2428
PA4935	refseq|NC_002516.2|chromosome	5537319	5537738	-	420	4268
PA4936	refseq|NC_002516.2|chromosome	5537953	5538699	-	747	1710
PA4937	refseq|NC_002516.2|chromosome	5538696	5541410	-	2715	12207
PA4937.1	refseq|NC_002516.2|chromosome	5541614	5541700	+	87	955
PA4937.2	refseq|NC_002516.2|chromosome	5541830	5541916	+	87	624
PA4938	refseq|NC_002516.2|chromosome	5542073	5543365	-	1293	9414
PA4939	refseq|NC_002516.2|chromosome	5543417	5544601	-	1185	3473
PA4940	refseq|NC_002516.2|chromosome	5544636	5544821	-	186	301
PA4941	refseq|NC_002516.2|chromosome	5544917	5545786	-	870	6079
PA4942	refseq|NC_002516.2|chromosome	5545786	5546988	-	1203	10980
PA4943	refseq|NC_002516.2|chromosome	5547083	5548384	-	1302	12824
PA4944	refseq|NC_002516.2|chromosome	5548397	5548645	-	249	16158
PA4945	refseq|NC_002516.2|chromosome	5548751	5549722	-	972	3970
